ts,symbol,best_bid,best_ask,mid,micro,spread,tick,imb3,imb5,qd_bid,qd_ask,qr_bid,qr_ask,book_ofi,trade_ofi,net_ofi,micro_drift,ret1s,vol10s,entropy10s,ising_field,ising_magnet,ising_energy,ising_prob_up,ising_prob_down,ising_suscept,ising_spin,ising_consensus,ising_criticalness,long_score,short_score,long,short,reason
2026-03-13T22:29:32.809146677+03:00,BTC-USDT,71074.20000000,71074.30000000,71074.25000000,71074.20072182,0.10000000,0.00000000,-0.98556357,-0.98556357,0.00000000,0.21961337,0.00002527,0.00000000,0.61594481,-0.99424253,-0.10863949,-0.00002532,-0.00000196,0.00001083,0.00000000,-0.30123126,-0.92000000,-1.08039793,0.00854565,0.99145435,0.33792000,-1,0.92000000,0.02703360,-0.01346006,0.79661853,false,false,no_strong_signal
2026-03-13T22:29:32.911494489+03:00,BTC-USDT,71073.90000000,71074.00000000,71073.95000000,71073.91128745,0.10000000,0.00000000,-0.77425096,-0.77425096,0.00000000,0.00000000,20.17850340,0.21020942,0.65030756,-0.99424253,-0.08973998,-0.00000407,-0.00000209,0.00001077,0.00000000,0.92947674,-0.84615385,-0.14747674,0.65676201,0.34323799,0.62485207,1,0.84615385,0.09613109,0.21035829,-1.55153089,false,false,no_strong_signal
2026-03-13T22:29:33.087815006+03:00,BTC-USDT,71073.90000000,71074.00000000,71073.95000000,71073.91081485,0.10000000,0.00000000,-0.78370302,-0.78370302,0.00000000,0.00000000,0.00000000,0.04925958,0.65664490,-0.99424253,-0.08625444,-0.00000001,-0.00000209,0.00001071,0.00000000,-0.27232335,-0.85185185,-0.99155412,0.01258185,0.98741815,0.60356653,-1,0.85185185,0.08941726,-0.04244556,0.73914943,false,false,no_strong_signal
2026-03-13T22:29:33.137986341+03:00,BTC-USDT,71073.90000000,71074.00000000,71073.95000000,71073.91081485,0.10000000,0.00000000,-0.78370302,-0.78370302,0.00000000,0.00000000,0.00000000,0.00000000,0.65664490,-0.99424253,-0.08625444,0.00000000,-0.00000209,0.00001066,0.00000000,-0.26936778,-0.85714286,-0.99344185,0.01247908,0.98752092,0.58367347,-1,0.85714286,0.08338192,-0.03576543,0.74098992,false,false,no_strong_signal
2026-03-13T22:29:33.306220978+03:00,BTC-USDT,71073.90000000,71074.00000000,71073.95000000,71073.90081291,0.10000000,0.00000000,-0.98374171,-0.98374171,0.93220971,0.00000000,0.00000000,0.00301103,0.63885051,-0.99424253,-0.09604136,-0.00000014,-0.00000209,0.00001060,0.00000000,-0.43369357,-0.86206897,-1.16226500,0.00597626,0.99402374,0.56504162,-1,0.86206897,0.07793677,-0.06800124,0.94402042,false,false,no_strong_signal
2026-03-13T22:29:33.344793274+03:00,BTC-USDT,71073.90000000,71074.00000000,71073.95000000,71073.90081291,0.10000000,0.00000000,-0.98374171,-0.98374171,0.00000000,0.00000000,0.00000000,0.00000000,0.63885051,-0.99424253,-0.09604136,0.00000000,-0.00000209,0.00001055,0.00000000,-0.32164772,-0.86666667,-1.05440634,0.00957112,0.99042888,0.54755556,-1,0.86666667,0.07300741,-0.06467258,0.77623051,false,false,no_strong_signal
2026-03-13T22:29:33.503850932+03:00,BTC-USDT,71073.90000000,71074.00000000,71073.95000000,71073.90081291,0.10000000,0.00000000,-0.98374171,-0.98374171,0.00000000,0.00000000,0.00000000,0.00000000,0.63885051,-0.99424253,-0.09604136,0.00000000,-0.00000205,0.00001049,0.00000000,-0.32164772,-0.87096774,-1.05831439,0.00940948,0.99059052,0.53111342,-1,0.87096774,0.06853076,-0.06333954,0.77769932,false,false,no_strong_signal
2026-03-13T22:29:33.562600066+03:00,BTC-USDT,71073.90000000,71074.00000000,71073.95000000,71073.90078416,0.10000000,0.00000000,-0.98431676,-0.98431676,0.00000000,0.00000000,0.00000000,0.03696662,0.64659108,-0.99424253,-0.09178404,-0.00000000,-0.00000128,0.00001044,0.00000000,-0.32214599,-0.87500000,-1.06246857,0.00924063,0.99075937,0.51562500,-1,0.87500000,0.06445312,-0.06465246,0.77790893,false,false,no_strong_signal
2026-03-13T22:29:33.701553707+03:00,BTC-USDT,71073.90000000,71074.00000000,71073.95000000,71073.90078416,0.10000000,0.00000000,-0.98431676,-0.98431676,0.00000000,0.00000000,0.00000000,0.00000000,0.62999545,-0.99424253,-0.10091164,0.00000000,-0.00000128,0.00001039,0.00000000,-0.32391094,-0.87878788,-1.06766094,0.00903379,0.99096621,0.50101010,-1,0.87878788,0.06072850,-0.06249471,0.78185436,false,false,no_strong_signal
2026-03-13T22:29:33.906955583+03:00,BTC-USDT,71073.90000000,71074.00000000,71073.95000000,71073.90078416,0.10000000,0.00000000,-0.98431676,-0.98431676,0.00000000,0.00000000,0.00000000,0.00000000,0.64282012,-0.99424253,-0.09385807,0.00000000,-0.00000128,0.00001034,0.00000000,-0.32083302,-0.88235294,-1.06780272,0.00902821,0.99097179,0.48719723,-1,0.88235294,0.05731732,-0.05932583,0.78092404,false,false,no_strong_signal
2026-03-13T22:29:33.938143849+03:00,BTC-USDT,71073.90000000,71074.00000000,71073.95000000,71073.90085249,0.10000000,0.00000000,-0.98295016,-0.98295016,0.00000000,0.08078628,0.00000000,0.00000000,0.65484410,-0.99424253,-0.08724488,0.00000000,-0.00000128,0.00001029,0.00000000,-0.30792493,-0.88571429,-1.05792493,0.00942547,0.99057453,0.47412245,-1,0.88571429,0.05418542,-0.04145878,0.77968554,false,false,no_strong_signal
2026-03-13T22:29:34.037427005+03:00,BTC-USDT,71069.10000000,71069.20000000,71069.15000000,71069.10333977,0.10000000,0.00000000,-0.93320461,-0.93320461,0.00000000,0.00000000,3.27544224,0.06394897,0.68602365,-0.99424253,-0.07009613,-0.00006750,-0.00000333,0.00001214,0.00000000,-0.10551847,-0.88888889,-0.85837561,0.02238220,0.97761780,0.46172840,-1,0.88888889,0.05130316,-0.04403478,0.43573078,false,false,no_strong_signal
2026-03-13T22:29:34.140559119+03:00,BTC-USDT,71069.10000000,71069.20000000,71069.15000000,71069.11075590,0.10000000,0.00000000,-0.78488194,-0.78488194,0.00000000,0.00000000,2.48817858,0.00000000,0.68848088,-0.99424253,-0.06874466,0.00000010,-0.00000333,0.00001209,0.00000000,-0.11271936,-0.89189189,-0.86827491,0.02144869,0.97855131,0.44996348,-1,0.89189189,0.04864470,-0.01595144,0.49459415,false,false,no_strong_signal
